batch,avg_reward,valid_pct,kl_div,total_loss
30,2.72603440284729,83.35626220703125,0.004668795503675938,2.8799490928649902
31,2.852524518966675,84.79452514648438,0.005216962192207575,2.7349283695220947
32,2.670138120651245,84.45667266845703,0.0060190767981112,2.8137741088867188
33,2.7493298053741455,83.35588836669922,0.006278579588979483,2.8515408039093018
34,2.664086103439331,83.01105499267578,0.00721396692097187,2.9249227046966553
35,2.6555240154266357,81.85538482666016,0.007969945669174194,2.890625
36,2.693554401397705,82.60273742675781,0.008252381347119808,2.822782278060913
37,2.869330883026123,84.82759094238281,0.008875921368598938,2.8165371417999268
38,2.4941720962524414,83.44828033447266,0.009898832999169827,2.837296485900879
39,2.7083475589752197,84.20330047607422,0.012319679372012615,2.716477155685425
40,2.5522890090942383,82.6502685546875,0.013586590997874737,2.8509185314178467
41,2.834545135498047,83.58413696289062,0.01516363862901926,3.047882318496704
42,2.9659688472747803,85.69463348388672,0.018125033006072044,2.6240415573120117
43,2.7252352237701416,83.19783020019531,0.019139690324664116,2.85412859916687
44,2.7406492233276367,84.86932373046875,0.02112140879034996,2.70076322555542
45,2.7439332008361816,86.01107788085938,0.020178429782390594,2.696851968765259
46,2.7874135971069336,84.20330047607422,0.02188466489315033,2.766608953475952
47,2.829296112060547,83.1043930053711,0.025389468297362328,2.7216837406158447
48,2.77254056930542,84.47802734375,0.02707739546895027,2.7553603649139404
49,2.873404026031494,84.93151092529297,0.030831700190901756,2.7588398456573486
50,2.8801727294921875,83.9237060546875,0.03184588626027107,2.975309133529663
51,2.795459508895874,84.32733154296875,0.034508757293224335,2.6920359134674072
52,3.380929708480835,89.18558502197266,0.03524543344974518,2.743049383163452
53,3.056507110595703,85.30220031738281,0.04231765493750572,2.749674081802368
54,2.897395610809326,83.9237060546875,0.03907497599720955,2.69645094871521
55,3.0724294185638428,84.43525695800781,0.04505656287074089,2.7155652046203613
56,2.7974603176116943,84.0877914428711,0.044872868806123734,2.730604648590088
57,2.864823579788208,84.13793182373047,0.045301713049411774,2.5748867988586426
58,2.914355754852295,84.9184799194336,0.04918041452765465,2.57875919342041
59,2.958860158920288,82.876708984375,0.04827134683728218,2.6974501609802246
60,2.6001040935516357,82.78688049316406,0.05076770856976509,2.727152109146118
61,2.902031660079956,84.2605209350586,0.05178011953830719,2.637556791305542
62,3.1612491607666016,83.60881805419922,0.053949661552906036,2.7500877380371094
63,2.852851629257202,86.37602233886719,0.05058057978749275,2.6348140239715576
64,2.951706886291504,85.96491241455078,0.055788397789001465,2.609989643096924
65,3.1676223278045654,87.31240844726562,0.05642370879650116,2.4370241165161133
66,2.620246648788452,84.072021484375,0.05667572095990181,2.775999069213867
67,2.9367222785949707,84.22496032714844,0.06510905921459198,2.691270589828491
68,2.6086697578430176,82.7210922241211,0.06635087728500366,2.562734603881836
69,2.7039794921875,83.58413696289062,0.0678412988781929,2.47778058052063
70,2.5334832668304443,82.0027084350586,0.07205034047365189,2.5888583660125732
71,2.866779327392578,83.1043930053711,0.08263135701417923,2.5408711433410645
72,3.0157458782196045,85.3223648071289,0.08740488439798355,2.7356858253479004
73,3.1503727436065674,84.71074676513672,0.09739090502262115,2.474496364593506
74,2.9929256439208984,84.34066009521484,0.09705088287591934,2.5001649856567383
75,2.7311930656433105,83.75,0.10179635137319565,2.679640531539917
76,2.8706839084625244,85.15519714355469,0.10850697010755539,2.601285219192505
77,2.5684664249420166,83.35626220703125,0.11330872774124146,2.616156816482544
78,2.8130908012390137,82.2646713256836,0.13091540336608887,2.596339464187622
79,3.053367853164673,85.61737060546875,0.14963527023792267,2.3856041431427
80,2.9945130348205566,85.35912322998047,0.1398741900920868,2.4650120735168457
81,2.651247262954712,82.16735076904297,0.14615429937839508,2.682169198989868
82,2.6516659259796143,82.6502685546875,0.15044406056404114,2.496485948562622
83,2.893359661102295,85.06224060058594,0.16945496201515198,2.4405455589294434
84,2.9662458896636963,83.83978271484375,0.16690567135810852,2.5114262104034424
85,3.098665714263916,84.57374572753906,0.17427872121334076,2.208265781402588
86,2.917311429977417,83.10626983642578,0.18092945218086243,2.4563071727752686
87,3.019747018814087,84.79452514648438,0.17988641560077667,2.377053737640381
88,2.9039041996002197,84.4137954711914,0.172894686460495,2.462914228439331
89,2.81432843208313,83.46883392333984,0.18467921018600464,2.5167062282562256
90,3.026862144470215,84.19618225097656,0.19270797073841095,2.4367592334747314
91,2.8860549926757812,84.51087188720703,0.1869804710149765,2.482769727706909
92,3.0309059619903564,85.02747344970703,0.18757957220077515,2.299135684967041
93,2.695268154144287,81.70391082763672,0.189398393034935,2.409031391143799
94,2.892834186553955,85.51911926269531,0.19177289307117462,2.3844993114471436
95,2.9446799755096436,86.31436157226562,0.18294376134872437,2.285123348236084
96,2.9998037815093994,84.67852783203125,0.18890182673931122,2.3744046688079834
97,2.7857067584991455,82.73973083496094,0.19893354177474976,2.3793764114379883
98,3.1311988830566406,86.41304016113281,0.1901831179857254,2.3742754459381104
99,2.7067129611968994,81.5427017211914,0.19116690754890442,2.4380340576171875
100,2.9349420070648193,82.6502685546875,0.1988922357559204,2.4088046550750732
101,2.803605556488037,83.65122985839844,0.18247361481189728,2.4484081268310547
102,2.7137908935546875,82.32876586914062,0.20221078395843506,2.471762180328369
103,2.8581180572509766,82.71604919433594,0.19093851745128632,2.2631642818450928
104,2.997929096221924,84.17462921142578,0.18354693055152893,2.2722208499908447
105,2.90584397315979,83.01370239257812,0.1936386674642563,2.257868766784668
106,2.65494966506958,80.98495483398438,0.17570696771144867,2.4053852558135986
107,3.0559120178222656,83.9455795288086,0.17573322355747223,2.313781261444092
108,3.1132497787475586,85.59671020507812,0.17208118736743927,2.3754334449768066
109,2.980598211288452,84.97969818115234,0.17432411015033722,2.2350385189056396
110,2.6784145832061768,81.36986541748047,0.16739171743392944,2.502211570739746
111,3.149528741836548,84.81532287597656,0.16253899037837982,2.269439697265625
112,2.974212408065796,83.92857360839844,0.171234592795372,2.389662504196167
113,2.854219675064087,82.40109252929688,0.16649624705314636,2.377828359603882
114,2.8862876892089844,83.6986312866211,0.15754683315753937,2.364633798599243
115,2.9182751178741455,83.67071533203125,0.1686764806509018,2.10526180267334
116,2.6906802654266357,83.00835418701172,0.1709161400794983,2.261918783187866
117,2.8279294967651367,82.89655303955078,0.17293505370616913,2.3191826343536377
118,2.8244450092315674,83.15217590332031,0.15415598452091217,2.178060531616211
119,2.8388020992279053,83.60655212402344,0.15840956568717957,2.305859327316284
120,2.6310203075408936,82.72604370117188,0.15624743700027466,2.4789695739746094
121,2.834163188934326,83.73983764648438,0.15554408729076385,2.1978840827941895
122,2.804718017578125,83.9237060546875,0.1438911408185959,2.276719093322754
123,2.495140314102173,80.59701538085938,0.14586646854877472,2.452394723892212
124,2.3516223430633545,79.06336212158203,0.15219052135944366,2.4726686477661133
125,2.7444264888763428,83.62892150878906,0.1530243158340454,2.300888776779175
126,2.583889961242676,82.28882598876953,0.1737942099571228,2.302842617034912
127,2.536231756210327,80.16304016113281,0.19766759872436523,2.4988369941711426
128,2.4309308528900146,80.8683853149414,0.22783556580543518,2.450239658355713
129,2.7265965938568115,83.3791275024414,0.27805542945861816,2.21235990524292
130,2.8520543575286865,84.17552947998047,0.294587105512619,2.1932716369628906
131,2.5115370750427246,82.01936340332031,0.31745845079421997,2.2795467376708984
132,2.72533917427063,82.1236572265625,0.2896791696548462,2.324302911758423
133,2.589855909347534,81.21621704101562,0.2794772684574127,2.3104891777038574
134,2.7940852642059326,83.53741455078125,0.24326971173286438,2.2276158332824707
135,2.6424238681793213,82.67394256591797,0.22602279484272003,2.3508994579315186
136,2.7273542881011963,82.74456787109375,0.209891214966774,2.2688474655151367
137,2.3652241230010986,81.5825424194336,0.2021499127149582,2.412595510482788
138,2.8490214347839355,83.97260284423828,0.19880683720111847,2.158511161804199
139,3.1002554893493652,84.66757202148438,0.2001473307609558,2.0534253120422363
140,2.823532819747925,85.94164276123047,0.2080865353345871,2.2101364135742188
141,2.5679962635040283,80.11126708984375,0.21029533445835114,2.5006792545318604
142,2.642731189727783,81.95387268066406,0.21155348420143127,2.344109535217285
143,2.6124892234802246,82.94679260253906,0.2256106585264206,2.3427469730377197
144,2.523214817047119,80.0273666381836,0.2361563742160797,2.307023048400879
145,2.616781234741211,83.44733428955078,0.24567775428295135,2.3280458450317383
146,2.907628297805786,82.65583038330078,0.2511269152164459,2.240107774734497
147,2.8590517044067383,82.97002410888672,0.2597237229347229,2.3268845081329346
148,2.394538164138794,81.95592498779297,0.26449650526046753,2.4196743965148926
149,2.548327922821045,80.24356842041016,0.2656278908252716,2.2391574382781982
150,2.701850652694702,81.43631744384766,0.26126113533973694,2.2201292514801025
151,2.9596188068389893,84.26812744140625,0.2529061734676361,2.204936981201172
152,2.8192214965820312,82.96398162841797,0.2438959777355194,2.2753210067749023
153,2.8850207328796387,83.9189224243164,0.23783190548419952,2.1517131328582764
154,2.3402721881866455,79.3388442993164,0.23577898740768433,2.4444668292999268
155,2.9135782718658447,82.99319458007812,0.2272063046693802,2.1699931621551514
156,2.7755825519561768,82.19178009033203,0.22060374915599823,2.271632194519043
157,2.73563289642334,81.31867980957031,0.22091461718082428,2.1885833740234375
158,3.1069247722625732,85.77291870117188,0.22135305404663086,2.0638163089752197
159,2.617464065551758,82.13802337646484,0.21226918697357178,2.283496618270874
160,2.839898109436035,83.46883392333984,0.21102817356586456,2.1714820861816406
161,2.831206798553467,83.4699478149414,0.20717278122901917,2.165210723876953
162,2.9044582843780518,84.27586364746094,0.21426641941070557,2.1217665672302246
163,2.8818485736846924,83.10810852050781,0.21483533084392548,2.2224528789520264
164,2.712985038757324,82.33695983886719,0.2196170538663864,2.238602876663208
165,2.6581039428710938,81.88105010986328,0.22805821895599365,2.3377504348754883
166,2.8420217037200928,83.62892150878906,0.22922752797603607,2.2204413414001465
167,2.965928077697754,83.12757110595703,0.22925159335136414,2.2107772827148438
168,2.864121913909912,83.79501342773438,0.23928651213645935,2.183532238006592
169,2.662797689437866,82.40109252929688,0.23832789063453674,2.2336831092834473
170,2.7590529918670654,80.5745620727539,0.229546919465065,2.3984243869781494
171,2.746920585632324,82.44169616699219,0.22172152996063232,2.1948118209838867
172,2.5020809173583984,79.53614807128906,0.2127825915813446,2.317702293395996
173,2.934997320175171,82.152587890625,0.20788924396038055,2.158627510070801
174,2.6772568225860596,82.56756591796875,0.2114138901233673,2.2124886512756348
175,2.7915241718292236,81.9193344116211,0.19864512979984283,2.1619815826416016
176,3.0351483821868896,82.78688049316406,0.2010556310415268,2.130323886871338
177,2.8168535232543945,84.16779327392578,0.20261533558368683,2.1558234691619873
178,2.831427574157715,82.40865325927734,0.2001669853925705,2.232438325881958
179,2.9143426418304443,82.89290618896484,0.19959963858127594,2.174592971801758
180,2.8112642765045166,83.35626220703125,0.1969027817249298,2.0941290855407715
181,2.847257137298584,82.53752136230469,0.19507037103176117,2.283259868621826
182,3.0093376636505127,85.21031188964844,0.19740410149097443,1.9774913787841797
183,3.0654983520507812,82.77777862548828,0.19667614996433258,2.0403378009796143
184,2.929248094558716,83.51351928710938,0.20280785858631134,2.1829426288604736
185,3.2539494037628174,84.28184509277344,0.1887386441230774,2.0003418922424316
186,3.0262043476104736,82.44169616699219,0.19512955844402313,2.136861562728882
187,3.073834180831909,83.80952453613281,0.18686504662036896,2.083387851715088
188,2.8389506340026855,83.60881805419922,0.18446412682533264,2.12850022315979
189,3.1514296531677246,84.75274658203125,0.1805194765329361,2.072707414627075
190,3.3664956092834473,84.68965911865234,0.17592652142047882,1.9348857402801514
191,2.9324920177459717,84.67852783203125,0.18024104833602905,2.129601001739502
192,3.091226100921631,85.45953369140625,0.17342136800289154,2.013960838317871
193,2.5665557384490967,80.6849365234375,0.17889504134655,2.3150346279144287
194,3.0839662551879883,83.8843002319336,0.18330158293247223,1.9796843528747559
195,2.689232587814331,81.04396057128906,0.18198250234127045,2.2197909355163574
196,3.273367404937744,87.00946807861328,0.17156843841075897,2.010160207748413
197,3.167342185974121,84.57300567626953,0.17283989489078522,2.0567777156829834
198,2.973104953765869,82.28022766113281,0.17761452496051788,2.1848793029785156
199,2.9520368576049805,82.8060531616211,0.17649675905704498,2.1426632404327393
200,3.2226762771606445,84.66757202148438,0.17588099837303162,1.9218133687973022
201,3.2584431171417236,86.14130401611328,0.17802691459655762,2.0577852725982666
202,3.1535420417785645,85.26602935791016,0.1844884604215622,2.009767770767212
203,3.190467119216919,84.4049301147461,0.17822588980197906,1.9842357635498047
204,3.1371355056762695,84.9239273071289,0.18028216063976288,2.05423903465271
205,3.2865936756134033,87.46593475341797,0.18073894083499908,2.0152676105499268
206,3.0062460899353027,83.26585388183594,0.16960617899894714,2.050137519836426
207,3.0165576934814453,83.63384246826172,0.1704886555671692,2.1349337100982666
208,3.061291217803955,84.67852783203125,0.16690534353256226,2.086184024810791
